,GIS_ID_post,ADDRESS,num_condo_units,PID_prior,CM_ID_prior,ST_NUM_prior,ST_NAME_prior,UNIT_NUM_prior,ZIPCODE_prior,PTYPE_prior,LU_prior,LAND_VALUE_prior,BLDG_VALUE_prior,TOTAL_VALUE_prior,GROSS_TAX_prior,LAND_SF_prior,YR_BUILT_prior,YR_REMODEL_prior,GROSS_AREA_prior,LIVING_AREA_prior,NUM_FLOORS_prior,STRUCTURE_CLASS_prior,TT_RMS_prior,BED_RMS_prior,FULL_BTH_prior,HALF_BTH_prior,HEAT_TYP_prior,S_NUM_BLDG_prior,RES_UNITS_prior,COM_UNITS_prior,RC_UNITS_prior,PID_post,CM_ID_post,ST_NUM_post,ST_NAME_post,UNIT_NUM_post,ZIPCODE_post,PTYPE_post,LU_post,LAND_VALUE_post,BLDG_VALUE_post,TOTAL_VALUE_post,GROSS_TAX_post,LAND_SF_post,YR_BUILT_post,YR_REMODEL_post,GROSS_AREA_post,LIVING_AREA_post,NUM_FLOORS_post,STRUCTURE_CLASS_post,TT_RMS_post,BED_RMS_post,FULL_BTH_post,HALF_BTH_post,HEAT_TYP_post,R_EXT_CND_post,R_OVRALL_CND_post,R_INT_CND_post,S_NUM_BLDG_post,RES_UNITS_post,COM_UNITS_post,RC_UNITS_post,S_EXT_CND_post,prior_year,post_year,GIS_ID_prior,R_EXT_CND_prior,R_OVRALL_CND_prior,R_INT_CND_prior,S_EXT_CND_prior,CITY_post,BLDG_SEQ_post,NUM_BLDGS_post,LUC_post,LU_DESC_post,BLDG_TYPE_post,RES_FLOOR_post,CD_FLOOR_post,INT_COND_post,EXT_COND_post,OVERALL_COND_post,HLF_BTH_post,BDRM_COND_post,HEAT_TYPE_post,NUM_PARKING_post,CITY_prior,BLDG_SEQ_prior,NUM_BLDGS_prior,LUC_prior,LU_DESC_prior,BLDG_TYPE_prior,RES_FLOOR_prior,CD_FLOOR_prior,INT_COND_prior,EXT_COND_prior,OVERALL_COND_prior,HLF_BTH_prior,BDRM_COND_prior,HEAT_TYPE_prior,NUM_PARKING_prior,OBJECTID,LOC_ID,POLY_TYPE,MAP_NO,SOURCE,PLAN_ID,LAST_EDIT,BND_CHK,NO_MATCH,TOWN_ID,Shape_STArea__,Shape_STLength__,ShapeSTArea,ShapeSTLength
30,101737000,41 BOARDMAN ST,3,101737000,,41,BOARDMAN ST,,2128.0,104.0,R2,170000,377900,547900,574199.0,5936.0,1910.0,2016.0,2977.0,1726.0,2.0,R,10.0,4.0,2.0,0.0,F,,,,,101737000,101737000.0,41,BOARDMAN ST,,2128.0,995.0,CM,0,0,0,0.0,6756.0,1910.0,2016.0,0.0,0.0,2.0,R,10.0,4.0,2.0,0.0,F,G,G,G,,2.0,0.0,0.0,G,2018,2019,101737000.0,G,G,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,101749000,40 WHITBY ST,2,101749002,0101749000,40,WHITBY ST,40,2128,,CD,0,"440,300","440,300","$4,790.46",,1986.0,,1750.0,1397.0,,,5.0,2.0,1.0,,,,1.0,0.0,0.0,101749000,101749000.0,40,WHITBY ST,,2128.0,,CM,0,0,0,0.0,13500.0,1999.0,,,,,,,,,,,,,,,6.0,,,,2022,2023,101749000.0,,,,,EAST BOSTON,1.0,1.0,995.0,CONDO MAIN,TH - Town House,2.0,,,G - Good,A - Average,,,,,EAST BOSTON,1.0,1.0,102.0,RESIDENTIAL CONDO,TH - Town House,2.0,1.0,A - Average,G - Good,A - Average,1.0,Average,F - Forced Hot Air,1.0,,,,,,,,,,,,,,
32,101801000,35 Leyden ST,10,101801000,,35,Leyden ST,,2128.0,,R4,244300,618500,873900,9385.69,8125.0,1920.0,1980.0,4534.0,3277.0,,D - Wood/Frame,,,0.0,,,,,,,101801000,101801000.0,35,Leyden ST,,2128.0,,CM,0,0,0, $-   ,"8,125",2022.0,,,,,,,,,,,,,,,9.0,0.0,0.0,,2023,2024,101801000,,,,,EAST BOSTON,1.0,1.0,995.0,CONDO MAIN,LR - Low Rise,3.0,,,E - Excellent,G - Good,,,,,EAST BOSTON,1.0,1.0,111.0,APT 4-6 UNITS,111 - APT 4-6 UNITS,3.0,,,,G - Good,0.0,,,,,,,,,,,,,,,,,
33,101893000.0,152 LEYDEN ST,4,101893000,,152,LEYDEN ST,,2128,,R3,"$181,100.00 ","$732,700.00 ","$913,800.00 ","$9,750.25 ",2032.0,1899.0,2015.0,6162.0,4389.0,,R -,16.0,7.0,3.0,,,,,,,101893000,0101893000,152,LEYDEN ST,,2128,,CM,0,0,0,$0.00,2032.0,1899.0,2015.0,,,,R - ,16.0,7.0,0.0,,,,,,,3.0,0.0,0.0,,2021,2022,101893000.0,,,,,EAST BOSTON,1.0,1.0,995.0,CONDO MAIN,DK - Decker,3.0,,G - Good,A - Average,A - Average,0.0,,W - Ht Water/Steam,0.0,EAST BOSTON,1.0,1.0,105.0,THREE-FAM DWELLING,DK - Decker,3.0,,G - Good,A - Average,A - Average,,,W - Ht Water/Steam,,,,,,,,,,,,,,,
34,101945000,41 Gladstone ST,4,101945000,,41,Gladstone ST,,2128.0,,R3,292200,893500,1185700,12734.42,7500.0,2022.0,,6660.0,4833.0,,,15.0,9.0,6.0,,,,,,,101945000,101945000.0,41,Gladstone ST,,2128.0,,CM,0,0,0, $-   ,"7,500",2022.0,,,,,,,,,,,,,,,3.0,0.0,0.0,,2023,2024,101945000,,,,,EAST BOSTON,1.0,1.0,995.0,CONDO MAIN,FS - Free Standing,1.0,,,E - Excellent,G - Good,,,F - Forced Hot Air,,EAST BOSTON,1.0,1.0,105.0,THREE-FAM DWELLING,DK - Decker,3.0,,E - Excellent,G - Good,G - Good,0.0,,F - Forced Hot Air,4.0,65257.0,F_790865_2967319,FEE,1,ASSESS,,20191107.0,,N,35.0,7586.80493164,401.38153357,7586.80465539853,401.381533574342
35,101970000.0,195 GLADSTONE ST,3,101970000,,195,GLADSTONE ST,,2128,,R2,"$289,600.00 ","$642,700.00 ","$932,300.00 ","$9,947.64 ",8610.0,1925.0,2018.0,4570.0,2799.0,,R -,10.0,6.0,4.0,,,,,,,101970000,0101970000,195,GLADSTONE ST,,2128,,CM,0,0,0,$0.00,8610.0,1925.0,2018.0,,,,R - ,0.0,0.0,0.0,,,,,,,2.0,0.0,0.0,,2021,2022,101970000.0,,,,,EAST BOSTON,1.0,1.0,995.0,CONDO MAIN,FS - Free Standing,2.0,,,A - Average,G - Good,0.0,,,0.0,EAST BOSTON,1.0,1.0,104.0,TWO-FAM DWELLING,CV - Conventional,2.0,,G - Good,A - Average,G - Good,,,F - Forced Hot Air,7.0,60758.0,F_789019_2967585,FEE,1,ASSESS,,20191107.0,,N,35.0,8261.25219727,444.22524498,8261.25222300591,444.225244982835
36,101978000,227 GLADSTONE ST,3,101978000,,227,GLADSTONE ST,,2128.0,104.0,R2,196000,173600,369600,387341.0,7635.0,2016.0,,5469.0,3479.0,2.5,,10.0,4.0,4.0,2.0,F,,,,,101978000,101978000.0,227,GLADSTONE ST,,2128.0,995.0,CM,0,0,0,0.0,7645.0,2016.0,,0.0,0.0,2.5,,,,,,,,,,,2.0,0.0,0.0,G,2018,2019,101978000.0,G,G,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,102118000,36 BEACHVIEW RD,2,102119000, ,36,BEACHVIEW RD,,2128,,R3,"241,600","826,200","1,067,800","$11,617.66",5586.0,1920.0,2011.0,6321.4,4583.4,,R - ,18.0,9.0,3.0,,,,0.0,0.0,0.0,102118000,,36,BEACHVIEW RD,,2128.0,,R1,173600,419800,593400,6373.1172,4414.0,1950.0,,1322.0,1099.0,,,5.0,2.0,1.0,,,,,,,,,,,2022,2023,102119000.0,,,,,EAST BOSTON,1.0,1.0,101.0,SINGLE FAM DWELLING,CP - Cape,1.0,,G - Good,G - Good,A - Average,0.0,,W - Ht Water/Steam,0.0,EAST BOSTON,1.0,1.0,105.0,THREE-FAM DWELLING,CV - Conventional,2.5,,A - Average,A - Average,A - Average,0.0,,W - Ht Water/Steam,0.0,17832.0,F_790280_2967777,FEE,1,ASSESS,,20191107.0,,N,35.0,4104.04663086,312.70163185,4104.04664703959,312.701631857764
38,102283000,18 CRESTWAY RD,6,102283000,,18,CRESTWAY RD,,2128.0,,R2,210100,333000,543100,5832.89,4314.0,2022.0,,5200.0,3825.0,,,12.0,7.0,4.0,,,,,,,102283000,102283000.0,18,CRESTWAY RD,,2128.0,,CM,0,0,0, $-   ,"8,431",2021.0,,,,,,,,,,,,,,,5.0,0.0,0.0,,2023,2024,102283000,,,,,EAST BOSTON,1.0,1.0,995.0,CONDO MAIN,FS - Free Standing,3.0,,,E - Excellent,G - Good,,,,,EAST BOSTON,1.0,1.0,104.0,TWO-FAM DWELLING,DX - Duplex,3.0,,E - Excellent,G - Good,G - Good,1.0,,F - Forced Hot Air,4.0,64388.0,F_789657_2968451,FEE,1,ASSESS,,20191107.0,,N,35.0,4286.55566406,275.94699269,4286.55497531908,275.94699268502
39,102284000,14 CRESTWAY RD,2,102284000, ,14,CRESTWAY RD,,2128,,R1,"162,700","502,000","664,700","$7,231.93",3467.0,1900.0,2015.0,3770.6,2729.6,,R - ,6.0,3.0,2.0,,,,0.0,0.0,0.0,102284000,,14,CRESTWAY RD,,2128.0,,R1,167600,517100,684700,7353.68,3467.0,1900.0,2015.0,3911.0,2729.6,,,6.0,3.0,2.0,,,,,,,,,,,2022,2023,102284000.0,,,,,EAST BOSTON,1.0,1.0,101.0,SINGLE FAM DWELLING,CL - Colonial,2.5,,A - Average,A - Average,A - Average,2.0,,W - Ht Water/Steam,0.0,EAST BOSTON,1.0,1.0,101.0,SINGLE FAM DWELLING,CL - Colonial,2.5,,A - Average,A - Average,A - Average,2.0,,W - Ht Water/Steam,0.0,,,,,,,,,,,,,,
40,102534000,21 Lexington ST,10,102533000,,21,Lexington ST,,2128.0,,A,163732,1432732,1596464,17146.02,2538.0,,,,,,,,,0.0,,,,,,,102534000,102534000.0,21,Lexington ST,,2128.0,,CM,0,0,0, $-   ,"5,075",2020.0,,,,,,,,,,,,,,,9.0,0.0,0.0,,2023,2024,102533000,,,,,EAST BOSTON,1.0,1.0,995.0,CONDO MAIN,LR - Low Rise,4.0,,,E - Excellent,G - Good,,,,,EAST BOSTON,1.0,1.0,112.0,APT 7-30 UNITS,99 - Vacant,,,,,A - Average,0.0,,,,,,,,,,,,,,,,,
41,102574000,54 PRINCETON ST,3,102574000,,54,PRINCETON ST,,2128.0,104.0,R2,211400,568600,780000,817440.0,4423.0,1850.0,2015.0,4456.0,3724.0,2.5,R,10.0,6.0,5.0,0.0,F,,,,,102574000,102574000.0,54,PRINCETON ST,,2128.0,995.0,CM,0,0,0,0.0,4423.0,1850.0,2015.0,0.0,0.0,2.5,R,10.0,6.0,5.0,0.0,F,G,G,G,,2.0,0.0,0.0,G,2018,2019,102574000.0,G,G,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,102582000,34 PRINCETON ST,4,102582000, ,34,PRINCETON ST,,2128,,R3,"238,000","544,800","782,800","$8,516.86",2500.0,1900.0,,3668.7,2597.7,,R - ,10.0,5.0,3.0,,,,0.0,0.0,0.0,102582000,102582000.0,34,PRINCETON ST,,2128.0,,CM,0,0,0,0.0,2500.0,1900.0,,,,,,,,,,,,,,,3.0,,,,2022,2023,102582000.0,,,,,EAST BOSTON,1.0,1.0,995.0,CONDO MAIN,FS - Free Standing,3.0,,,G - Good,A - Average,,,,,EAST BOSTON,1.0,1.0,105.0,THREE-FAM DWELLING,SD - Semi-Det,2.5,,A - Average,A - Average,A - Average,0.0,,W - Ht Water/Steam,0.0,57252.0,F_781000_2962744,FEE,1,ASSESS,,20191107.0,,N,35.0,2328.36962891,247.14219967,2328.36929703334,247.142199665024
43,102614000.0,70 LEXINGTON ST,4,102614000,,70,LEXINGTON ST,,2128,,R3,"$196,500.00 ","$988,300.00 ","$1,184,800.00 ","$12,641.82 ",1524.0,1850.0,2018.0,4155.0,2880.0,,R -,14.0,6.0,3.0,,,,,,,102614000,0102614000,70,LEXINGTON ST,,2128,,CM,0,0,0,$0.00,1524.0,1850.0,2019.0,,,,R - ,14.0,6.0,3.0,,,,,,,3.0,0.0,0.0,,2021,2022,102614000.0,,,,,EAST BOSTON,1.0,1.0,995.0,CONDO MAIN,RE - Row End,3.0,,E - Excellent,A - Average,A - Average,0.0,,W - Ht Water/Steam,0.0,EAST BOSTON,1.0,1.0,105.0,THREE-FAM DWELLING,RE - Row End,3.0,,E - Excellent,A - Average,A - Average,,,W - Ht Water/Steam,,63264.0,F_781148_2963087,FEE,1,ASSESS,,20191107.0,,N,35.0,1524.23217773,192.26367516,1524.23200161323,192.263675152928
44,102620000,38 Lexington ST,5,102620000,,38,Lexington ST,,2128.0,,R4,251300,488400,739700,7944.38,2500.0,1880.0,2021.0,7220.0,7220.0,,D - Wood/Frame,,,,,,,,,,102620000,102620000.0,38,Lexington ST,,2128.0,,CM,0,0,0, $-   ,"2,500",2022.0,,,,,,,,,,,,,,,4.0,0.0,0.0,,2023,2024,102620000,,,,,EAST BOSTON,1.0,1.0,995.0,CONDO MAIN,FS - Free Standing,4.0,,,E - Excellent,G - Good,,,,,EAST BOSTON,1.0,1.0,111.0,APT 4-6 UNITS,111 - APT 4-6 UNITS,4.0,,,,A - Average,,,,,63265.0,F_780862_2962954,FEE,1,ASSESS,,20191107.0,,N,35.0,2359.14746094,247.95814401,2359.14748278935,247.958144009191
45,102634000,349 MERIDIAN ST,4,102634000,,349,MERIDIAN ST,,2128.0,105.0,R3,143300,594900,738200,773634.0,1931.0,1880.0,2016.0,5666.0,4233.0,3.0,R,17.0,9.0,3.0,0.0,W,,,,,102634000,102634000.0,349,MERIDIAN ST,,2128.0,995.0,CM,0,0,0,0.0,1931.0,1880.0,2016.0,0.0,0.0,3.0,R,17.0,9.0,3.0,0.0,W,G,G,G,,3.0,0.0,0.0,G,2018,2019,102634000.0,G,G,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,102642000,31 EUTAW ST,3,102642000,,31,EUTAW ST,,2128.0,104.0,R2,137900,448700,586600,614757.0,2750.0,1850.0,2015.0,2680.0,2336.0,2.5,R,10.0,6.0,3.0,1.0,F,,,,,102642000,102642000.0,31,EUTAW ST,,2128.0,995.0,CM,0,0,0,0.0,2750.0,1850.0,2015.0,0.0,0.0,2.5,R,10.0,6.0,3.0,1.0,F,A,G,G,,2.0,0.0,0.0,A,2018,2019,102642000.0,A,G,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,102676000,3 MONMOUTH ST,4,102676000,,3,MONMOUTH ST,,2128.0,105.0,R3,107066,391322,498388,522311.0,1250.0,1900.0,2016.0,3128.0,2358.0,3.0,R,10.0,4.0,3.0,0.0,W,,,,,102676000,102676000.0,3,MONMOUTH ST,,2128.0,995.0,CM,0,0,0,0.0,1250.0,1900.0,2016.0,0.0,0.0,3.0,R,15.0,6.0,3.0,0.0,F,G,G,G,,3.0,0.0,0.0,A,2018,2019,102676000.0,A,G,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13210.0,F_780733_2963592,FEE,1,ASSESS,,20191107.0,,N,35.0,1277.08032227,151.83981784,1277.0802559316,151.839817829236
48,102695000,40 EUTAW ST,2,102695002,0102695000,40,EUTAW ST,40,2128,,CD,0,"506,800","506,800","$5,513.98",,1850.0,2007.0,1353.0,1353.0,,,5.0,3.0,2.0,,,,1.0,0.0,0.0,102695000,102695000.0,40,EUTAW ST,,2128.0,,CM,0,0,0,0.0,2058.0,1850.0,,,,,,,,,,,,,,,2.0,,,,2022,2023,102695000.0,,,,,EAST BOSTON,1.0,1.0,995.0,CONDO MAIN,DX - Duplex,3.0,,,A - Average,A - Average,,,,,EAST BOSTON,1.0,1.0,102.0,RESIDENTIAL CONDO,DX - Duplex,3.0,1.0,A - Average,A - Average,A - Average,1.0,Average,F - Forced Hot Air,0.0,10364.0,F_780935_2963524,FEE,1,ASSESS,,20191107.0,,N,35.0,2134.44262695,186.12365383,2134.44253877826,186.123653814087
49,102696000.0,36  38 EUTAW ST,3,102696000,,36  38,EUTAW ST,,2128,,R2,"$164,300.00 ","$597,900.00 ","$762,200.00 ","$8,132.67 ",1696.0,1910.0,2017.0,2759.0,2015.0,,R -,9.0,4.0,3.0,,,,,,,102696000,0102696000,36  38,EUTAW ST,,2128,,CM,0,0,0,$0.00,1696.0,1910.0,2017.0,,,,R - ,9.0,4.0,0.0,,,,,,,2.0,0.0,0.0,,2021,2022,102696000.0,,,,,EAST BOSTON,1.0,1.0,995.0,CONDO MAIN,DX - Duplex,3.0,,G - Good,G - Good,G - Good,0.0,,W - Ht Water/Steam,2.0,EAST BOSTON,1.0,1.0,104.0,TWO-FAM DWELLING,DX - Duplex,2.0,,G - Good,G - Good,G - Good,1.0,,W - Ht Water/Steam,2.0,12881.0,F_780901_2963519,FEE,1,ASSESS,,20191107.0,,N,35.0,1812.26123047,195.03720525,1812.26136178773,195.03720525891
50,102730000,22 MARION ST,2,102730000,,22,MARION ST,,2128.0,104.0,R2,88368,287448,375816,393855.0,1750.0,1880.0,2016.0,3423.0,1931.0,2.0,R,8.0,4.0,2.0,0.0,W,,,,,102730000,102730000.0,22,MARION ST,,2128.0,995.0,CM,0,0,0,0.0,1750.0,1880.0,2016.0,0.0,0.0,2.0,R,,,,,,,,,,2.0,0.0,0.0,G,2018,2019,102730000.0,G,G,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,102764000,46 EUTAW ST,4,102764000, ,46,EUTAW ST,,2128,,R3,"121,000","633,300","754,300","$8,206.78",1122.0,1860.0,2020.0,4494.35,3406.0,,R - ,14.0,7.0,6.0,,,,0.0,0.0,0.0,102764000,102764000.0,46,EUTAW ST,,2128.0,,CM,0,0,0,0.0,1122.0,1860.0,,,,,,,,,,,,,,,3.0,,,,2022,2023,102764000.0,,,,,EAST BOSTON,1.0,1.0,995.0,CONDO MAIN,FS - Free Standing,3.0,,,G - Good,G - Good,,,,,EAST BOSTON,1.0,1.0,105.0,THREE-FAM DWELLING,CV - Conventional,3.0,,G - Good,G - Good,G - Good,0.0,,F - Forced Hot Air,0.0,10695.0,F_781023_2963570,FEE,1,ASSESS,,20191107.0,,N,35.0,1116.78295898,145.50002318,1116.78270709678,145.500023180163
52,102774000,31 MONMOUTH ST,5,102774000,,31,MONMOUTH ST,,2128.0,,R4,251300,1148600,1399900,15034.93,2500.0,1880.0,2020.0,4221.0,3020.0,,D - Wood/Frame,,,0.0,,,,,,,102774000,102774000.0,31,MONMOUTH ST,,2128.0,,CM,0,0,0, $-   ,"2,500",1880.0,,,,,D - Wood/Frame,,,,,,,,,,4.0,0.0,0.0,,2023,2024,102774000,,,,,EAST BOSTON,1.0,1.0,995.0,CONDO MAIN,FS - Free Standing,3.0,,,A - Average,G - Good,,,,,EAST BOSTON,1.0,1.0,111.0,APT 4-6 UNITS,111 - APT 4-6 UNITS,3.0,,,,G - Good,0.0,,,0.0,,,,,,,,,,,,,,
53,102806000,74 EUTAW ST,4,102806000, ,74,EUTAW ST,,2128,,R3,"203,600","637,800","841,400","$9,154.43",2500.0,1900.0,,4348.45,3238.0,,R - ,12.0,5.0,3.0,,,,0.0,0.0,0.0,102806000,102806000.0,74,EUTAW ST,,2128.0,,CM,0,0,0,0.0,2500.0,1900.0,,,,,,,,,,,,,,,3.0,,,,2022,2023,102806000.0,,,,,EAST BOSTON,1.0,1.0,995.0,CONDO MAIN,SD - Semi-Det,3.0,,,G - Good,G - Good,,,W - Ht Water/Steam,,EAST BOSTON,1.0,1.0,105.0,THREE-FAM DWELLING,SD - Semi-Det,3.0,,G - Good,G - Good,G - Good,0.0,,W - Ht Water/Steam,0.0,61282.0,F_781325_2963752,FEE,1,ASSESS,,20191107.0,,N,35.0,2553.38208008,253.56380419,2553.38214432272,253.563804193168
54,102810000,66 EUTAW ST,3,102810000,,66,EUTAW ST,,2128.0,104.0,R2,119900,381600,501500,525572.0,2500.0,1870.0,2005.0,4112.0,2257.0,2.5,R,8.0,4.0,2.0,2.0,W,,,,,102810000,102810000.0,66,EUTAW ST,,2128.0,995.0,CM,0,0,0,0.0,2500.0,1870.0,2005.0,0.0,0.0,2.5,R,8.0,4.0,2.0,2.0,W,A,G,G,,2.0,0.0,0.0,A,2018,2019,102810000.0,A,G,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56113.0,F_781235_2963707,FEE,1,ASSESS,,20191107.0,,N,35.0,2548.49316406,253.37271177,2548.49317832984,253.372711758142
55,102827000,49 EUTAW ST,4,102827000, ,49,EUTAW ST,,2128,,R3,"223,300","867,000","1,090,300","$11,862.46",2900.0,1900.0,,4899.0,3410.0,,R - ,14.0,5.0,5.0,,,,0.0,0.0,0.0,102827000,102827000.0,49,EUTAW ST,,2128.0,,CM,0,0,0,0.0,2900.0,1900.0,,,,,,,,,,,,,,,3.0,,,,2022,2023,102827000.0,,,,,EAST BOSTON,1.0,1.0,995.0,CONDO MAIN,DK - Decker,3.0,,,G - Good,G - Good,,,E - Electric,,EAST BOSTON,1.0,1.0,105.0,THREE-FAM DWELLING,DK - Decker,3.0,,G - Good,G - Good,G - Good,0.0,,F - Forced Hot Air,0.0,59453.0,F_781131_2963478,FEE,1,ASSESS,,20191107.0,,N,35.0,3217.2980957,267.18296469,3217.29786715702,267.182964672766
56,102920000,85 LEXINGTON ST,5,102920000,,85,LEXINGTON ST,,2128.0,111.0,R4,281800,769200,1051000,1101448.0,3333.0,2015.0,,5247.0,4650.0,4.0,D,,,,,,,,,,102920000,102920000.0,85,LEXINGTON ST,,2128.0,995.0,CM,0,0,0,0.0,3333.0,2015.0,,0.0,0.0,4.0,D,,,,,,,,,,4.0,0.0,0.0,G,2018,2019,102920000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,102957000,104 PRINCETON ST,4,102957000, ,104,PRINCETON ST,,2128,,R3,"235,300","764,300","999,600","$10,875.65",2500.0,1900.0,2020.0,3896.0,2721.0,,R - ,12.0,5.0,3.0,,,,0.0,0.0,0.0,102957000,102957000.0,104,PRINCETON ST,,2128.0,,CM,0,0,0,0.0,2500.0,1900.0,,,,,,,,,,,,,,,3.0,,,,2022,2023,102957000.0,,,,,EAST BOSTON,1.0,1.0,995.0,CONDO MAIN,DK - Decker,3.0,,,G - Good,A - Average,,,W - Ht Water/Steam,,EAST BOSTON,1.0,1.0,105.0,THREE-FAM DWELLING,DK - Decker,3.0,,G - Good,G - Good,G - Good,0.0,,W - Ht Water/Steam,0.0,53199.0,F_781557_2963028,FEE,1,ASSESS,,20191107.0,,N,35.0,2384.90698242,245.70822334,2384.90684381219,245.708223342366
58,103024000,123 TRENTON ST,4,103024000,,123,TRENTON ST,,2128.0,105.0,R3,144200,343800,488000,511424.0,2265.0,1870.0,1994.0,2644.0,1740.0,3.0,R,12.0,6.0,3.0,0.0,F,,,,,103024000,103024000.0,123,TRENTON ST,,2128.0,995.0,CM,0,0,0,0.0,2265.0,1870.0,1994.0,0.0,0.0,3.0,R,12.0,6.0,3.0,0.0,F,A,A,A,,3.0,0.0,0.0,G,2018,2019,103024000.0,A,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,103047000.0,182  184 LEXINGTON ST,3,103047000,,182  184,LEXINGTON ST,,2128,,R2,"$205,800.00 ","$350,500.00 ","$556,300.00 ","$5,935.72 ",2500.0,1880.0,,3088.0,2062.0,,R -,8.0,3.0,2.0,,,,,,,103047000,0103047000,182  184,LEXINGTON ST,,2128,,CM,0,0,0,$0.00,2500.0,1880.0,2019.0,,,,R - ,8.0,3.0,0.0,,,,,,,2.0,0.0,0.0,,2021,2022,103047000.0,,,,,EAST BOSTON,1.0,1.0,995.0,CONDO MAIN,FS - Free Standing,3.0,,A - Average,G - Good,A - Average,0.0,,W - Ht Water/Steam,0.0,EAST BOSTON,1.0,1.0,104.0,TWO-FAM DWELLING,CV - Conventional,2.5,,A - Average,G - Good,A - Average,,,W - Ht Water/Steam,,39064.0,F_782246_2963659,FEE,1,ASSESS,,20191107.0,,N,35.0,2369.49121094,245.3653928,2369.49109631562,245.365392814147
60,103057000.0,154 LEXINGTON ST,4,103057000,,154,LEXINGTON ST,,2128,,R3,"$210,800.00 ","$450,000.00 ","$660,800.00 ","$7,050.74 ",1900.0,1875.0,,3851.0,2519.0,,R -,13.0,4.0,3.0,,,,,,,103057000,0103057000,154,LEXINGTON ST,,2128,,CM,0,0,0,$0.00,1900.0,1875.0,2019.0,,,,R - ,13.0,4.0,0.0,,,,,,,3.0,0.0,0.0,,2021,2022,103057000.0,,,,,EAST BOSTON,1.0,1.0,995.0,CONDO MAIN,RM - Row Middle,3.0,,A - Average,A - Average,A - Average,0.0,,S - Space Heat,0.0,EAST BOSTON,1.0,1.0,105.0,THREE-FAM DWELLING,RM - Row Middle,3.0,,A - Average,A - Average,A - Average,,,S - Space Heat,,,,,,,,,,,,,,,
61,103063000,142 LEXINGTON ST,4,103063000,,142,LEXINGTON ST,,2128.0,105.0,R3,118600,352000,470600,493189.0,1120.0,1880.0,1997.0,2936.0,2094.0,3.0,R,11.0,3.0,3.0,0.0,S,,,,,103063000,103063000.0,142,LEXINGTON ST,,2128.0,995.0,CM,0,0,0,0.0,1120.0,1880.0,1997.0,0.0,0.0,3.0,R,11.0,3.0,3.0,0.0,S,G,G,G,,3.0,0.0,0.0,G,2018,2019,103063000.0,G,G,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,103072000,109 EUTAW ST,4,103072000,,109,EUTAW ST,,2128.0,105.0,R3,145800,310800,456600,478517.0,2500.0,1900.0,0.0,3907.0,2754.0,3.0,R,15.0,6.0,3.0,0.0,W,,,,,103072000,103072000.0,109,EUTAW ST,,2128.0,995.0,CM,0,0,0,0.0,2500.0,1900.0,0.0,0.0,0.0,3.0,R,15.0,6.0,3.0,0.0,W,F,A,A,,3.0,0.0,0.0,A,2018,2019,103072000.0,F,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53778.0,F_781728_2963791,FEE,1,ASSESS,,20191107.0,,N,35.0,2358.74926758,245.27629336,2358.74923196779,245.276293364864
63,103085000.0,135 EUTAW ST,4,103085000,,135,EUTAW ST,,2128,,R3,"$195,200.00 ","$627,400.00 ","$822,600.00 ","$8,777.14 ",2000.0,1900.0,2018.0,3776.0,2460.0,,R -,12.0,6.0,3.0,,,,,,,103085000,0103085000,135,EUTAW ST,,2128,,CM,0,0,0,$0.00,2000.0,1900.0,2019.0,,,,R - ,12.0,6.0,0.0,,,,,,,3.0,0.0,0.0,,2021,2022,103085000.0,,,,,EAST BOSTON,1.0,1.0,995.0,CONDO MAIN,RM - Row Middle,3.0,,A - Average,A - Average,A - Average,0.0,,S - Space Heat,0.0,EAST BOSTON,1.0,1.0,105.0,THREE-FAM DWELLING,RM - Row Middle,3.0,,G - Good,F - Fair,A - Average,,,F - Forced Hot Air,,65006.0,F_781979_2963920,FEE,1,ASSESS,,20191107.0,,N,35.0,2016.80908203,241.20133722,2016.80871268701,241.201337223032
